T Wed Jan 22 08:45:03 CET 2014
333461 0.16039515 0.5050192 0.10759556 -5.2361026 8.1907215 1.2906182
333480 0.03227377 0.47904968 -0.3431108 -5.2229033 8.197537 1.3007915
333505 0.3014202 0.3732748 -0.103756666 -5.2047453 8.207544 1.3104343
333524 0.6876712 0.55619335 -0.0939312 -5.1887703 8.216162 1.3197625
333544 0.5564289 0.9313898 0.025217772 -5.1724496 8.224037 1.3346888
333565 0.60161877 0.73578644 -0.11193514 -5.1601787 8.228105 1.35692
333584 0.2555604 0.6055584 0.109102726 -5.1588855 8.224257 1.3848791
333603 0.45121336 0.49563408 0.15231419 -5.1630025 8.21926 1.3991286
333624 0.520689 -0.2796259 0.17615008 -5.175017 8.209222 1.4135998
333644 0.7799592 -0.5775938 -0.23766482 -5.1852903 8.200732 1.4251889
333664 0.73006105 -0.41791534 -0.09397149 -5.192853 8.194283 1.4347245
333682 0.79053783 -0.03316021 -0.15011811 -5.195869 8.192599 1.4334102
333701 0.36861992 0.48255062 0.086001396 -5.1953306 8.1940365 1.427134
333720 -0.08765268 0.4653206 0.3172387 -5.198745 8.192113 1.4257401
333740 -0.178545 0.48932648 0.3263458 -5.2036204 8.187261 1.4357866
333759 -0.227355 0.3626232 0.08589125 -5.212271 8.179889 1.4463978
333780 0.07333326 0.19857788 -0.6599197 -5.2256556 8.171552 1.4452178
333800 0.4294796 -0.35097313 -0.5946168 -5.2370367 8.1656475 1.4373758
333819 0.83137846 -0.35386562 -0.19621539 -5.2367096 8.16854 1.4220467
333839 0.5121813 0.24870777 0.1420356 -5.2239704 8.178883 1.4094071
333866 0.08004618 0.4690342 0.32994342 -5.2132144 8.188399 1.3938818
333890 -0.12543821 0.49015427 -0.2750281 -5.21842 8.186433 1.3859377
333903 0.26515102 0.09615421 0.18371725 -5.225937 8.178206 1.4060327
333922 0.66604376 -0.34496117 0.0097721815 -5.2246037 8.178789 1.4075953
333942 0.7941036 -0.19725895 -0.07615006 -5.2185884 8.184316 1.3977494
333962 0.67023563 0.36731243 -0.031337142 -5.209642 8.194353 1.3720901
333982 0.713305 0.4109831 -0.022328138 -5.1952505 8.208143 1.3439275
334002 0.44883204 0.59106827 0.007097721 -5.1797748 8.219594 1.3336552
334022 0.360219 0.52477646 -0.061576605 -5.167776 8.228425 1.3257151
334042 0.3733492 0.25113392 -0.3190472 -5.1617527 8.233917 1.3150351
334063 0.21768379 -0.11593342 -0.44292498 -5.159316 8.237065 1.3048376
334082 0.44163513 -0.14038563 -0.4710105 -5.1534243 8.242364 1.2946159
334106 0.47766876 -0.18266773 -0.39719844 -5.1511507 8.246339 1.2782646
334126 0.2485404 -0.03188324 -0.5124818 -5.1518655 8.248783 1.2594727
334145 0.3786335 -0.074067116 -0.38841832 -5.1478834 8.25266 1.2503309
334166 0.31706858 0.0952158 -0.1549815 -5.1437793 8.25576 1.2467375
334185 0.16266489 0.51417446 -0.10545206 -5.1426044 8.258181 1.2355152
334205 0.19710684 0.70201683 -0.020191312 -5.138739 8.261874 1.226869
334224 0.05883169 0.89081573 0.095591664 -5.134539 8.264611 1.2260077
334246 0.1449871 0.7141619 0.16083682 -5.1249266 8.268883 1.2373769
334265 0.19254494 0.4227352 -0.06319785 -5.1150236 8.2730055 1.2507219
334284 0.32246733 0.22882843 -0.16026115 -5.110871 8.275376 1.2520171
334304 0.39714384 0.28565025 -0.1447922 -5.108933 8.276015 1.2557018
334325 0.36036968 -0.056583405 0.05549419 -5.110466 8.273483 1.2661052
334345 0.060839176 -0.07082939 -0.04434049 -5.117393 8.268576 1.2701718
334364 -0.290349 0.08964157 -0.07840836 -5.1301236 8.261334 1.2659324
334384 -0.33815145 0.28542805 0.009704471 -5.139782 8.257084 1.254434
334411 -0.27302885 0.09706688 -0.1329627 -5.147444 8.253909 1.2438723
334430 -0.100604534 0.09503651 -0.32992595 -5.1474857 8.2559395 1.2301458
334450 0.34837675 0.18139362 -0.27302474 -5.1367803 8.26535 1.2115518
334466 0.39213085 0.3233471 -0.2539385 -5.1230736 8.276626 1.1924655
334486 0.2124281 0.29864693 -0.017000318 -5.115753 8.282172 1.1853708
334506 0.03666258 0.16275024 0.038609028 -5.11237 8.283994 1.1872222
334526 0.32207775 0.027067184 -0.49461526 -5.1104813 8.285601 1.1841453
334546 0.6814413 -0.47392273 -0.5315986 -5.105926 8.288597 1.1828215
334565 0.50010777 -0.4039812 -0.6383254 -5.096975 8.29527 1.1746266
334586 0.31934452 0.23979664 -0.20055556 -5.0885944 8.302715 1.1582363
334606 -0.13939333 0.41126347 0.19329762 -5.0895433 8.303631 1.1474553
334633 -0.22432613 0.35988712 -0.10906112 -5.1003785 8.297546 1.1433562
334652 0.25919914 -0.21038818 -0.42599726 -5.1050634 8.293213 1.1538346
334671 0.6900296 -0.6744585 -0.39900517 -5.0953608 8.297597 1.1651497
334693 1.1101651 -0.22906876 -0.38607013 -5.074963 8.311893 1.1522146
334714 0.8223047 0.35030937 0.110117316 -5.0552535 8.326278 1.1348675
334735 0.15371704 0.89398384 0.5216638 -5.0378885 8.3380575 1.1255469
334755 -0.33177423 1.1781769 0.5149801 -5.0312376 8.341169 1.1322306
334774 -0.38655853 0.87680435 0.2981634 -5.033914 8.336083 1.1575112
334794 -0.28160858 0.34917927 0.026902437 -5.043096 8.327408 1.1797752
334816 -0.12055969 -0.23778057 -0.1407752 -5.050916 8.320605 1.194224
334835 0.37669945 -0.56322384 -0.45150065 -5.0501814 8.320437 1.1984916
334857 0.5054598 -0.79864264 -0.7798253 -5.044866 8.326013 1.1820512
334873 0.5865922 -0.006617546 -0.35210294 -5.0302305 8.338439 1.1565547
334892 0.37919283 0.57216835 -0.06322932 -5.014367 8.3534155 1.1166781
334919 0.28817272 1.0386229 0.17595768 -4.999962 8.365802 1.0881808
334935 0.034137726 0.65222263 -0.3004338 -4.9949236 8.369129 1.085732
334955 -0.047273636 0.30632114 -0.27535135 -4.9901266 8.370266 1.0989567
334981 0.06869793 0.13588333 -0.47687924 -4.9911766 8.368321 1.1089485
334999 0.21092272 0.19783592 -0.37827778 -4.999326 8.36383 1.1061151
335019 0.024032116 0.22062874 -0.059153438 -5.0039716 8.36019 1.1126022
335035 -0.4502983 0.3009901 0.12455094 -5.0084815 8.356443 1.1204339
335054 -0.30904198 -0.15445137 0.010091424 -5.0156627 8.352198 1.1199718
335075 0.22843552 -0.51689434 -0.24462366 -5.016839 8.350722 1.1256899
335094 0.4118352 -0.7311716 -0.33080095 -5.0087023 8.35431 1.1352527
335114 0.6847105 -0.3375635 -0.29261875 -4.9942737 8.362927 1.1353778
335135 0.8395128 0.30034637 -0.34809625 -4.976693 8.376241 1.1142408
335154 0.5977249 0.6741018 -0.13963866 -4.964749 8.385557 1.0973194
335182 0.20026064 0.8191881 0.068296194 -4.950357 8.3937 1.1000743
335198 -0.3063321 0.8545933 0.14766157 -4.941758 8.396602 1.1164769
335221 -0.65981054 0.63221455 -0.2835257 -4.952198 8.389137 1.1262847
335243 -0.83959436 0.54438305 -0.08015466 -4.9639506 8.381201 1.1336035
335259 -0.26509714 -0.22069168 -0.4907598 -4.9638395 8.380131 1.1419827
335278 0.11281967 -0.6253834 -0.74404323 -4.958684 8.382597 1.1462691
335300 0.52357864 -0.42129517 -0.32026047 -4.9480634 8.389198 1.1438658
335319 0.50841856 -0.010130882 -0.1000334 -4.9329033 8.399414 1.1343285
335339 0.1923871 0.32483482 0.16125321 -4.92333 8.409213 1.1028852
335357 0.013458729 0.6445341 0.25386608 -4.916784 8.415125 1.0868869
335380 0.14392185 0.06848621 0.30616987 -4.913172 8.416565 1.0920439
335399 0.46373034 0.085850716 -0.14660859 -4.9073687 8.418354 1.1042893
335414 0.45716 0.06463814 -0.33238024 -4.9007983 8.420413 1.1176784
335434 0.3368206 0.15657806 -0.19318885 -4.8953805 8.424241 1.1125623
335455 0.12315035 0.11567211 0.11983931 -4.8924003 8.42684 1.105992
335474 0.15899515 0.17166042 -0.033045888 -4.889938 8.428312 1.1056483
335495 0.3851509 -0.21238136 0.015527487 -4.88625 8.429281 1.1145357
335513 0.26449633 -0.15861702 -0.46045882 -4.880517 8.432978 1.1116817
335547 0.14056349 0.06370163 -0.46189272 -4.871506 8.440503 1.093962
335558 0.1462059 0.60781384 -0.22334754 -4.857995 8.451845 1.0661066
335576 -0.026377678 0.7591553 -0.07513654 -4.857794 8.4537325 1.0519708
335596 -0.061858654 0.53264046 0.08364415 -4.86062 8.450404 1.0655726
335615 -0.15578508 0.07603264 -0.21955788 -4.8624616 8.447326 1.0814705
335635 -0.119393826 -0.037614822 -0.14218235 -4.8605456 8.446052 1.099863
335656 -0.13917685 -0.19068909 -0.33769143 -4.859916 8.445896 1.1038359
335675 0.32431078 0.021457672 -0.46615446 -4.863717 8.44444 1.0982237
335695 0.6710086 -0.41816807 -0.29218203 -4.86565 8.443532 1.0966338
335723 0.779068 -0.40255547 0.20265174 -4.8587875 8.447073 1.099794
335739 0.93811846 -0.123420715 0.24492025 -4.8454556 8.455242 1.0958327
335757 0.5990844 0.4220333 0.07147467 -4.832033 8.465243 1.0777421
335779 0.22773743 0.7613745 0.40647483 -4.8246045 8.470667 1.0683534
335799 -0.026889324 0.8925314 0.25099134 -4.818975 8.473586 1.070608
335818 -0.24097729 0.8910732 -0.059218287 -4.8155766 8.475044 1.0743598
335839 -0.6367321 0.7409439 -0.054634452 -4.8220477 8.471944 1.0697759
335858 -0.78668404 0.63729477 0.12995422 -4.844478 8.460671 1.0575699
335878 -0.5024328 0.22346306 -0.41189647 -4.860579 8.453124 1.0439657
335898 -0.059109688 -0.23666286 -0.70167756 -4.863369 8.453563 1.027289
335917 0.29988194 -0.45252228 -0.77800596 -4.858442 8.458733 1.0078493
335939 0.2042098 -0.2818985 -0.43705636 -4.8585377 8.460491 0.99251115
335958 0.32777882 -0.1251955 -0.57745504 -4.867185 8.457017 0.9796809
335978 0.25272512 -0.20000744 -0.087228775 -4.868746 8.4552145 0.98744863
335997 0.06124401 -0.52309036 0.025684476 -4.868801 8.452686 1.0086106
336019 0.2980051 -0.8060732 -0.4367743 -4.8757186 8.448365 1.0113827
336038 0.42130232 -0.8968644 -0.6294564 -4.884094 8.443388 1.0125287
336057 0.33462906 -0.72874355 -0.01023674 -4.8740354 8.44765 1.0253782
336078 0.089715004 -0.029208183 0.24265838 -4.858965 8.456799 1.0214801
336101 -0.19736433 0.5702486 0.32201195 -4.840036 8.470257 0.9995874
336118 -0.44358492 0.80923367 0.327735 -4.823659 8.4802685 0.99386436
336142 -0.5365925 0.7055273 0.086309075 -4.8072658 8.488207 1.0054469
336154 -0.5106416 0.8332691 -0.28311813 -4.7949095 8.494541 1.0109555
336174 -0.36844063 0.5399227 0.13680613 -4.7838817 8.500583 1.0124106
336193 -0.45052814 0.23138905 0.3582704 -4.7784085 8.502659 1.0207897
336213 -0.096263885 -0.45333576 -0.49914515 -4.7879076 8.497853 1.0162927
336234 0.680326 -1.7113018 -0.7504636 -4.7983527 8.491681 1.0186142
336253 1.0794027 -2.8025255 -0.57801557 -4.7952037 8.491149 1.0377023
336273 1.8909845 -3.2871823 -0.85400516 -4.78318 8.496965 1.0455413
336293 2.4926202 -2.8541737 -0.9401084 -4.7719 8.50449 1.0358765
336314 2.3393884 -1.3643222 -0.90563107 -4.7718973 8.50862 1.0013992
336341 2.031017 0.2944069 -0.388494 -4.769984 8.516255 0.9439488
336360 1.3657517 2.264452 0.29420394 -4.736788 8.538186 0.91247374
336382 -1.0070863 3.6848288 0.96808726 -4.7006907 8.55433 0.94727415
336401 -2.366366 3.8378525 0.97784996 -4.6821637 8.554536 1.0332794
336421 -3.9052796 3.3196182 0.100132585 -4.7330003 8.517315 1.1065451
336439 -2.8563871 1.8399448 -0.48443466 -4.785905 8.483853 1.1356575
336459 -1.5406289 0.2896633 -0.47950703 -4.818371 8.463538 1.1498835
336481 -0.59093094 -0.56784344 -0.29258537 -4.8295417 8.459132 1.1353444
336503 0.36768627 -1.4140215 -0.14780557 -4.830478 8.462551 1.1054863
336523 1.1119411 -1.3443761 -0.20135665 -4.827742 8.469521 1.0632693
336542 1.5020351 -0.702405 -0.12500805 -4.8156104 8.478772 1.0443815
336561 1.3146796 0.30371475 -0.06317854 -4.8006372 8.487794 1.0400128
336584 0.7285676 1.7348604 0.7321551 -4.7891335 8.493169 1.049131
336604 -0.26720333 2.1004782 0.52793896 -4.7893505 8.49147 1.061811
336626 -0.9788265 1.5955 -0.012943864 -4.805565 8.4793005 1.0855463
336642 -0.82758045 0.9399471 0.19721007 -4.822736 8.464478 1.1243893
336669 -0.48163843 0.59040356 0.13834882 -4.843066 8.450102 1.1449432
336687 -0.46303034 0.40884972 -0.06709123 -4.8616743 8.44012 1.1396936
336711 -0.35706615 -0.5241289 -0.8307696 -4.8718705 8.434571 1.1372274
336731 0.14081478 -1.6143103 -0.55556774 -4.8717575 8.432997 1.1493298
336745 0.23054457 -2.0573392 -0.218041 -4.865719 8.4354925 1.156568
336764 0.46321583 -1.6754932 -0.23530453 -4.868547 8.436719 1.1355244
336784 0.37625408 -0.7362375 -0.14498806 -4.877353 8.43599 1.1026688
336804 0.29684687 0.034467697 -0.03010118 -4.893714 8.43143 1.0643963
336823 0.29591227 0.48287678 -0.18071556 -4.911933 8.423553 1.0426282
336844 0.24070358 1.1265478 0.209777 -4.933339 8.411952 1.0352079
336864 0.41685915 0.94921875 0.08904445 -4.9562654 8.397745 1.0410187
336884 0.5644436 -0.16829872 0.09123385 -4.9697747 8.385199 1.0771366
336904 0.701488 -0.6133909 0.20611894 -4.9535904 8.389758 1.1154804
336923 0.40851068 -0.7408285 0.19046283 -4.9287634 8.402274 1.1311365
336950 0.11669159 -0.52601147 0.31423986 -4.905095 8.4173 1.1222812
336970 -0.13208771 -0.90418196 -0.38894963 -4.886159 8.431552 1.0976334
336990 0.14581728 -0.96895933 -0.45103192 -4.87676 8.4388685 1.0831012
337008 0.69064045 -0.9207206 -1.0012937 -4.8661284 8.448091 1.0587544
337027 1.0066028 -0.87317514 -1.0999091 -4.856479 8.458006 1.0232946
337049 1.1265843 -1.1162629 -1.3435142 -4.8423853 8.471251 0.9795956
337069 1.0404675 -0.3528719 -1.1022551 -4.8137293 8.493157 0.92987263
337092 0.7573619 1.4485245 -0.22745943 -4.760467 8.530508 0.85952866
337111 6.017685E-4 2.8913927 0.22937381 -4.712391 8.562469 0.80492127
337130 -0.628901 2.7753582 0.29426557 -4.67665 8.582735 0.7974904
337149 -0.29555368 1.5655127 -0.04434663 -4.665232 8.585902 0.8296448
337172 0.597435 0.5003462 -0.03222239 -4.6388474 8.59762 0.85582775
337191 0.43596935 0.7360563 0.4131593 -4.6114573 8.610908 0.87013274
337210 -0.018903255 1.0539856 0.14516902 -4.5971174 8.618589 0.86997247
337232 -0.17282009 1.1300926 -0.48549253 -4.59643 8.619097 0.8685648
337252 0.04258299 0.2332077 -0.6851249 -4.601143 8.615762 0.876661
337267 0.19871664 -0.2436018 -0.34504545 -4.604048 8.613731 0.88134664
337286 0.505672 -0.2644205 -0.5558035 -4.604545 8.6153965 0.8622613
337306 0.5244169 -0.075312614 -0.6866733 -4.6041365 8.617825 0.83990216
337325 0.29425478 -0.2108984 -0.6727923 -4.603818 8.619335 0.8260212
337345 0.42191696 -0.13911343 -0.69629794 -4.597405 8.624165 0.81121963
337365 0.41051435 0.4472294 -0.22212231 -4.5860023 8.631583 0.7967307
337385 0.027932644 1.0606394 0.3308335 -4.5864925 8.631089 0.7992297
337406 0.047822 0.6129799 -0.0675177 -4.606382 8.619061 0.8145086
337425 0.14893913 -0.34817696 -0.82174546 -4.6308846 8.603384 0.84089905
337445 -0.08695364 -1.1244798 -0.5347569 -4.643989 8.594389 0.8603683
337469 0.24233389 -0.39626408 -0.69093525 -4.647665 8.59401 0.8441642
337490 0.028552532 0.46116257 0.10438204 -4.644573 8.598496 0.8149914
337507 -0.5591426 0.71293354 0.30126858 -4.6506405 8.595722 0.809641
337529 -0.43698215 0.18147564 0.17662144 -4.657879 8.590879 0.81936646
337548 0.08330393 -0.65868473 -0.3498593 -4.6610174 8.588281 0.82869965
337568 0.63415766 -1.1782403 -0.4082085 -4.6564164 8.590689 0.829588
337588 0.82452583 -0.7119608 -0.5258049 -4.636095 8.60325 0.8131091
337608 0.67433596 0.031721115 -0.27653497 -4.6008267 8.625712 0.7745289
337628 0.23509693 0.019555092 -0.26537466 -4.5829673 8.637878 0.744215
337647 0.22271967 -0.14128876 -0.42534828 -4.57059 8.6454935 0.7318061
337666 0.5336375 -0.36065006 -0.9124089 -4.5558963 8.654164 0.72087276
337689 0.501163 -0.42596817 -0.595554 -4.5425754 8.662022 0.7104757
337708 0.38132286 -0.3156767 -0.9722756 -4.537657 8.666653 0.6849714
337727 0.45512247 -0.43292427 -0.96143246 -4.534842 8.668978 0.67412823
337746 0.39028978 -0.28367805 -0.92141813 -4.52747 8.672961 0.67242116
337766 0.39612436 -0.11863804 -0.5331214 -4.514151 8.680304 0.6671967
337788 0.19057322 0.52461815 -0.17928368 -4.5001364 8.68827 0.658124
337808 -0.050686836 1.0551748 0.10591692 -4.4887195 8.694015 0.6602276
337830 -0.30002308 1.0762758 0.059376895 -4.4883804 8.692067 0.687614
337852 -0.41847086 0.40055275 0.4694469 -4.504008 8.67826 0.7563844
337869 -0.042341232 -0.12663269 0.112755895 -4.5162187 8.669145 0.78746396
337889 0.3289852 -0.15894127 0.12791646 -4.523627 8.663146 0.8106106
337909 0.098816395 -0.11868572 0.35456926 -4.523301 8.661198 0.8329548
337928 0.037089825 0.3202896 0.1369583 -4.5190353 8.662755 0.839876
337949 -0.24980307 0.26283932 -0.22485387 -4.519447 8.6627445 0.8377695
337968 -0.2533846 0.18418503 -0.51037884 -4.5158653 8.664784 0.83599025
337990 -0.09504795 0.69363403 0.0874902 -4.501819 8.672483 0.83188325
338008 -0.67309475 0.88103676 0.07404739 -4.498381 8.676617 0.8070188
338028 -0.6884203 0.8817682 -0.23796415 -4.502209 8.675885 0.79341894
338055 -0.28715563 0.3446455 -0.33020094 -4.501248 8.676706 0.78988767
338075 -0.15822506 0.073615074 -0.13633126 -4.496103 8.679586 0.78755414
338093 -0.20062208 0.18535233 -0.12446618 -4.4920135 8.682771 0.77568907
338114 -0.06545591 -0.21746731 -0.20717019 -4.493104 8.683365 0.762625
338136 0.60323715 -0.92732143 -0.5485157 -4.4914207 8.684535 0.7592054
338151 1.1765518 -2.0954528 -0.80784494 -4.490127 8.684296 0.7695377
338174 1.6934965 -2.535459 -1.0255921 -4.489924 8.683769 0.77659506
338193 2.1912735 -1.9145432 -0.9933143 -4.4705534 8.694922 0.76347095
338216 1.8403642 1.1236582 -0.6054391 -4.426102 8.721299 0.7203608
338235 -0.042019367 3.6335735 0.06487697 -4.401619 8.739661 0.64380676
338255 -1.953351 4.009779 0.995715 -4.4248023 8.727374 0.6514957
338277 -2.192082 2.728239 0.74837315 -4.454222 8.706469 0.7264551
338296 -1.5157824 1.1861191 0.031900525 -4.498452 8.677992 0.79170483
338317 -1.0363431 0.63125515 -0.7475459 -4.5373583 8.658247 0.78585315
338338 -0.14888048 -0.28451443 -0.9992485 -4.543755 8.654644 0.7885588
338357 0.26905775 -1.4435744 -1.1165104 -4.52116 8.664487 0.8100525
338381 0.8329418 -2.3025603 -1.0131896 -4.491282 8.680714 0.8024998
338402 0.8431785 -1.1726508 -0.55666095 -4.4632115 8.700021 0.7481971
338415 0.47675705 0.38165665 -0.56987876 -4.441555 8.71631 0.68480045
338435 -0.345932 0.9445114 0.05632955 -4.423318 8.728064 0.6523542
338455 -1.2049646 1.3582182 0.35539466 -4.407044 8.735736 0.6597468
338475 -1.2376909 1.5152369 -0.17451781 -4.4126253 8.731946 0.67251176
338494 -0.39658546 0.81532955 -0.70966804 -4.430125 8.72317 0.6713608
338514 0.27670193 0.08926678 -0.8666981 -4.433036 8.7213955 0.67516196
338534 0.65078664 -0.4226427 -0.37299305 -4.404895 8.735311 0.67945087
338554 1.0742648 -0.3079815 -0.22261024 -4.368686 8.754725 0.66314334
338583 1.2786646 0.0507164 -0.3452151 -4.324089 8.779099 0.6325193
338603 1.1218517 0.1258707 -0.15222001 -4.282198 8.799713 0.63106036
338624 0.9659612 0.12655735 -0.13251317 -4.241229 8.81818 0.6496607
338644 0.76476 0.22814655 0.0143383145 -4.2124104 8.831512 0.65603817
338663 0.45374846 0.608655 -0.22934622 -4.2078567 8.834077 0.6507257
338686 0.05692768 1.0511961 -0.68126553 -4.2132616 8.832068 0.6429583
338705 -0.20589972 1.303112 -0.36080226 -4.218585 8.829149 0.64810646
338725 -0.71039534 1.5115814 0.44053954 -4.2503905 8.812217 0.67037004
338745 -1.1932974 1.0215664 0.59764653 -4.3037896 8.785084 0.6856455
338763 -0.65704966 0.064585686 -0.16212225 -4.3420434 8.76523 0.69842345
338782 -0.19969225 -1.1884494 -0.10001826 -4.3588676 8.754127 0.7320875
338804 -0.2525096 -1.7205687 -0.026257038 -4.363511 8.749945 0.75409436
338823 -0.10589266 -0.7492037 -0.26872608 -4.3568993 8.755414 0.7284128
338843 -0.18127155 0.2635212 -0.67182875 -4.3581347 8.757831 0.69098234
338862 -0.14084673 0.5693655 -0.34391865 -4.3602524 8.758445 0.6695301
338883 -0.36962748 0.58918476 0.20977819 -4.3613153 8.757779 0.671288
338903 -0.520051 0.8768387 0.24270785 -4.3641205 8.757429 0.657512
338927 -0.80560017 0.59735775 -0.104385674 -4.3850293 8.749606 0.6215332
338945 -0.58410645 0.10312176 -0.5785031 -4.395833 8.745848 0.59765667
338960 -0.40533733 -0.114842415 -0.06765115 -4.383066 8.753122 0.5847987
338978 -0.24885702 -0.1243372 0.2625333 -4.3671637 8.762617 0.56107205
338998 0.17447233 -0.058374405 0.2580229 -4.3499603 8.773269 0.52727526
339018 0.73364425 -0.8142443 -0.14222878 -4.3345237 8.782147 0.50614744
339038 1.2486525 -1.99259 -0.38074678 -4.3132305 8.792123 0.51482207
339057 1.8276563 -2.6312108 -0.64109045 -4.2984724 8.798675 0.52616876
339079 1.9669902 -1.6620708 -0.7020935 -4.2845774 8.806369 0.51055735
339099 1.839263 -0.06128025 -0.43844083 -4.271772 8.814482 0.47674805
339123 1.0303571 -0.11418247 -0.6370573 -4.2864714 8.809923 0.42636752
339148 0.2835045 -0.18193531 -0.39570406 -4.3057632 8.801062 0.4148577
339163 -0.30521154 0.4066534 0.2514593 -4.3299627 8.787081 0.45722443
339186 -1.5383077 1.1981478 0.08995032 -4.380159 8.761731 0.46550447
339204 -2.1935606 1.0422173 -0.17706016 -4.4527435 8.726126 0.44521075
339223 -1.6331034 0.7391491 -0.25961277 -4.4960527 8.703583 0.4511489
339246 -1.5134959 0.3889017 0.48182523 -4.519892 8.689911 0.47585547
339261 -1.8474989 0.65352726 0.29028904 -4.549808 8.674283 0.47585547
339281 -1.8205962 0.7437744 0.07017538 -4.5767107 8.66065 0.46612582
339302 -0.99115133 0.42081738 -0.5345882 -4.58255 8.657995 0.45797378
339322 -0.24472618 0.16137123 0.21316344 -4.562831 8.668445 0.45721304
339344 -0.13448954 0.28243637 0.70169073 -4.5389924 8.681455 0.44752604
